specimen_name,scan_number,segment_index,start_x,start_y,end_x,end_y,length_pixels,length_microns,angle_degrees
int_02_01,0008,0,1543,0,1566,142,143.8506,163.4661,80.80
int_02_01,0008,1,1566,142,1294,201,278.3253,316.2778,-12.24
int_02_01,0008,2,1294,201,1222,324,142.5237,161.9582,-59.66
int_02_01,0008,3,1247,381,1521,475,289.6757,329.1759,18.94
int_02_01,0008,4,1521,475,1575,609,144.4715,164.1716,68.05
int_02_01,0008,5,1565,635,1277,697,294.5980,334.7694,-12.15
int_02_01,0008,6,1277,697,1236,813,123.0325,139.8092,-70.53
int_02_01,0008,7,1260,867,1537,959,291.8784,331.6789,18.37
int_02_01,0008,8,1537,959,1594,1097,149.3084,169.6681,67.56
int_02_01,0008,9,1550,1149,1324,1190,229.6889,261.0093,-10.28
int_02_01,0008,10,1324,1190,1246,1323,154.1850,175.2096,-59.61
int_02_01,0008,11,1271,1375,1552,1479,299.6281,340.4854,20.31
int_02_01,0008,12,1552,1479,1609,1629,160.4649,182.3459,69.19
int_02_01,0008,13,1609,1629,1353,1706,267.3294,303.7824,-16.74
int_02_01,0008,14,1353,1706,1277,1870,180.7540,205.4016,-65.14
int_02_01,0008,15,1277,1870,1528,1961,266.9869,303.3932,19.93
int_02_01,0008,16,1528,1961,1595,2047,109.0183,123.8841,52.08
int_02_01,0009,0,1572,0,1308,64,271.6468,308.6886,-13.63
int_02_01,0009,1,1308,64,1252,215,161.0497,183.0104,-69.65
int_02_01,0009,2,1264,240,1532,332,283.3514,321.9892,18.95
int_02_01,0009,3,1532,332,1583,450,128.5496,146.0786,66.63
int_02_01,0009,4,1583,450,1489,519,116.6062,132.5066,-36.28
int_02_01,0009,5,1489,519,1302,535,187.6832,213.2757,-4.89
int_02_01,0009,6,1302,535,1218,667,156.4609,177.7959,-57.53
int_02_01,0009,7,1218,667,1521,737,310.9807,353.3860,13.01
int_02_01,0009,8,1521,737,1610,875,164.2102,186.6019,57.18
int_02_01,0009,9,1588,917,1319,984,277.2183,315.0198,-13.99
int_02_01,0009,10,1319,984,1244,1108,144.9172,164.6781,-58.83
int_02_01,0009,11,1269,1163,1535,1251,280.1785,318.3837,18.31
int_02_01,0009,12,1535,1251,1600,1356,123.4909,140.3301,58.24
int_02_01,0009,13,1597,1399,1303,1480,304.9541,346.5376,-15.40
int_02_01,0009,14,1303,1480,1257,1598,126.6491,143.9190,-68.70
int_02_01,0009,15,1271,1626,1559,1741,310.1113,352.3980,21.77
int_02_01,0009,16,1559,1741,1618,1849,123.0650,139.8462,61.35
int_02_01,0009,17,1618,1849,1582,1925,84.0952,95.5624,-64.65
int_02_01,0009,18,1582,1925,1348,1971,238.4785,270.9974,-11.12
int_02_01,0009,19,1348,1971,1306,2047,86.8332,98.6737,-61.07
int_02_01,0010,0,1294,51,1524,161,254.9510,289.7161,25.56
int_02_01,0010,1,1524,161,1566,308,152.8823,173.7293,74.05
int_02_01,0010,2,1566,308,1337,369,236.9852,269.3005,-14.92
int_02_01,0010,3,1337,369,1217,537,206.4558,234.6081,-54.46
int_02_01,0010,4,1228,561,1487,616,264.7754,300.8801,11.99
int_02_01,0010,5,1487,616,1587,759,174.4964,198.2907,55.03
int_02_01,0010,6,1559,789,1303,845,262.0534,297.7870,-12.34
int_02_01,0010,7,1303,845,1232,977,149.8833,170.3214,-61.73
int_02_01,0010,8,1245,1003,1524,1117,301.3918,342.4896,22.23
int_02_01,0010,9,1524,1117,1576,1236,129.8653,147.5737,66.40
int_02_01,0010,10,1576,1236,1478,1305,119.8541,136.1974,-35.15
int_02_01,0010,11,1478,1305,1293,1321,185.6906,211.0114,-4.94
int_02_01,0010,12,1293,1321,1206,1442,149.0302,169.3520,-54.28
int_02_01,0010,13,1206,1442,1505,1518,308.5077,350.5758,14.26
int_02_01,0010,14,1505,1518,1597,1643,155.2063,176.3702,53.65
int_02_01,0010,15,1562,1723,1309,1769,257.1478,292.2125,-10.30
int_02_01,0010,16,1309,1769,1233,1894,146.2908,166.2390,-58.70
int_02_01,0010,17,1260,1946,1536,2047,293.8996,333.9758,20.10
int_02_01,0011,0,1579,0,1657,78,110.3087,125.3503,45.00
int_02_01,0011,1,1591,70,1307,154,296.1621,336.5468,-16.48
int_02_01,0011,2,1307,154,1262,264,118.8486,135.0548,-67.75
int_02_01,0011,3,1262,264,1294,351,92.6984,105.3388,69.81
int_02_01,0011,4,1294,351,1517,443,241.2323,274.1267,22.42
int_02_01,0011,5,1517,443,1590,583,157.8892,179.4190,62.46
int_02_01,0011,6,1590,583,1320,661,281.0409,319.3637,-16.11
int_02_01,0011,7,1320,661,1260,794,145.9075,165.8035,-65.72
int_02_01,0011,8,1287,865,1500,955,231.2336,262.7647,22.91
int_02_01,0011,9,1500,955,1574,1098,161.0124,182.9681,62.64
int_02_01,0011,10,1574,1098,1507,1163,93.3488,106.0779,-44.13
int_02_01,0011,11,1507,1163,1330,1187,178.6197,202.9763,-7.72
int_02_01,0011,12,1330,1187,1200,1338,199.2511,226.4210,-49.27
int_02_01,0011,13,1212,1361,1474,1428,270.4311,307.3071,14.34
int_02_01,0011,14,1474,1428,1567,1548,151.8190,172.5210,52.22
int_02_01,0011,15,1563,1599,1298,1661,272.1562,309.2674,-13.17
int_02_01,0011,16,1298,1661,1233,1817,169.0000,192.0448,-67.38
int_02_01,0011,17,1233,1817,1519,1933,308.6292,350.7139,22.08
int_02_01,0011,18,1519,1933,1568,2047,124.0846,141.0048,66.74
int_02_01,0012,0,1282,75,1525,177,263.5394,299.4756,22.77
int_02_01,0012,1,1525,177,1621,290,148.2734,168.4920,49.65
int_02_01,0012,2,1623,301,1314,376,317.9717,361.3303,-13.64
int_02_01,0012,3,1314,376,1256,498,135.0852,153.5054,-64.57
int_02_01,0012,4,1256,498,1291,597,105.0048,119.3232,70.53
int_02_01,0012,5,1291,597,1518,691,245.6929,279.1956,22.49
int_02_01,0012,6,1518,691,1622,830,173.6001,197.2722,53.20
int_02_01,0012,7,1658,839,1308,911,357.3290,406.0544,-11.62
int_02_01,0012,8,1308,911,1254,1025,126.1428,143.3436,-64.65
int_02_01,0012,9,1254,1025,1291,1118,100.0900,113.7382,68.30
int_02_01,0012,10,1291,1118,1511,1208,237.6973,270.1097,22.25
int_02_01,0012,11,1511,1208,1580,1321,132.4009,150.4551,58.59
int_02_01,0012,12,1578,1353,1312,1425,275.5721,313.1491,-15.15
int_02_01,0012,13,1312,1425,1250,1557,145.8355,165.7217,-64.84
int_02_01,0012,14,1279,1629,1506,1733,249.6898,283.7375,24.61
int_02_01,0012,15,1506,1733,1562,1858,136.9708,155.6481,65.87
int_02_01,0012,16,1549,1892,1321,1948,234.7765,266.7906,-13.80
int_02_01,0012,17,1321,1948,1242,2047,126.6570,143.9280,-51.41
int_02_01,0013,0,1576,0,1588,130,130.5527,148.3548,84.73
int_02_01,0013,1,1588,130,1285,197,310.3192,352.6343,-12.47
int_02_01,0013,2,1271,242,1282,381,139.4346,158.4479,85.48
int_02_01,0013,3,1282,381,1518,466,250.8406,285.0452,19.81
int_02_01,0013,4,1518,466,1592,593,146.9864,167.0295,59.77
int_02_01,0013,5,1547,654,1281,715,272.9047,310.1180,-12.92
int_02_01,0013,6,1281,715,1248,818,108.1573,122.9056,-72.24
int_02_01,0013,7,1278,889,1520,994,263.7973,299.7687,23.46
int_02_01,0013,8,1520,994,1651,1129,188.1117,213.7626,45.86
int_02_01,0013,9,1651,1129,1321,1198,337.1365,383.1084,-11.81
int_02_01,0013,10,1321,1198,1255,1324,142.2392,161.6350,-62.35
int_02_01,0013,11,1255,1324,1285,1415,95.8175,108.8832,71.75
int_02_01,0013,12,1285,1415,1512,1511,246.4650,280.0730,22.92
int_02_01,0013,13,1512,1511,1614,1648,170.8011,194.0915,53.33
int_02_01,0013,14,1648,1659,1314,1733,342.0994,388.7481,-12.49
int_02_01,0013,15,1314,1733,1249,1851,134.7182,153.0884,-61.15
int_02_01,0013,16,1249,1851,1282,1933,88.3912,100.4442,68.08
int_02_01,0013,17,1282,1933,1523,2047,266.6027,302.9566,25.32
int_02_01,0014,0,1257,0,1284,129,131.7953,149.7669,78.18
int_02_01,0014,1,1284,129,1556,230,290.1465,329.7109,20.37
int_02_01,0014,2,1556,230,1610,379,158.4834,180.0942,70.08
int_02_01,0014,3,1593,412,1238,548,380.1592,431.9977,-20.96
int_02_01,0014,4,1238,548,1275,633,92.7038,105.3449,66.48
int_02_01,0014,5,1275,633,1490,691,222.6859,253.0513,15.10
int_02_01,0014,6,1490,691,1599,844,187.8563,213.4724,54.53
int_02_01,0014,7,1594,885,1273,979,334.4802,380.0899,-16.32
int_02_01,0014,8,1262,1025,1269,1155,130.1883,147.9408,86.92
int_02_01,0014,9,1269,1155,1513,1248,261.1226,296.7293,20.86
int_02_01,0014,10,1513,1248,1582,1385,153.3949,174.3118,63.27
int_02_01,0014,11,1582,1385,1279,1491,321.0062,364.7786,-19.28
int_02_01,0014,12,1279,1491,1238,1607,123.0325,139.8092,-70.53
int_02_01,0014,13,1370,1682,1568,1830,247.2003,280.9086,36.78
int_02_01,0014,14,1606,1898,1309,1974,306.5697,348.3736,-14.35
int_02_01,0015,0,1301,0,1247,87,102.3963,116.3590,-58.17
int_02_01,0015,1,1277,164,1514,220,243.5262,276.7334,13.29
int_02_01,0015,2,1559,256,1621,410,166.0120,188.6495,68.07
int_02_01,0015,3,1621,410,1275,502,358.0223,406.8423,-14.89
int_02_01,0015,4,1275,502,1254,632,131.6852,149.6418,-80.82
int_02_01,0015,5,1272,673,1522,750,261.5894,297.2597,17.12
int_02_01,0015,6,1522,750,1596,908,174.4706,198.2614,64.90
int_02_01,0015,7,1596,908,1263,1013,349.1619,396.7736,-17.50
int_02_01,0015,8,1263,1013,1242,1097,86.5852,98.3920,-75.96
int_02_01,0015,9,1279,1177,1531,1258,264.6979,300.7922,17.82
int_02_01,0015,10,1531,1258,1612,1425,185.6071,210.9165,64.13
int_02_01,0015,11,1612,1425,1244,1567,394.4464,448.2332,-21.10
int_02_01,0015,12,1234,1590,1264,1681,95.8175,108.8832,71.75
int_02_01,0015,13,1264,1681,1498,1754,245.1224,278.5473,17.33
int_02_01,0015,14,1498,1754,1590,1888,162.5423,184.7066,55.53
int_02_01,0015,15,1568,1953,1262,2047,320.1125,363.7630,-17.08
int_02_01,0016,0,1630,34,1259,156,390.5445,443.7991,-18.20
int_02_01,0016,1,1250,178,1274,296,120.4159,136.8359,78.50
int_02_01,0016,2,1274,296,1500,361,235.1616,267.2283,16.05
int_02_01,0016,3,1500,361,1601,513,182.4966,207.3818,56.40
int_02_01,0016,4,1592,539,1320,608,280.6154,318.8801,-14.23
int_02_01,0016,5,1320,608,1242,733,147.3397,167.4310,-58.04
int_02_01,0016,6,1265,802,1521,868,264.3710,300.4206,14.46
int_02_01,0016,7,1521,868,1622,1036,196.0230,222.7526,58.99
int_02_01,0016,8,1622,1036,1268,1151,372.2110,422.9656,-18.00
int_02_01,0016,9,1268,1151,1261,1315,164.1493,186.5327,-87.56
int_02_01,0016,10,1261,1315,1515,1393,265.7066,301.9384,17.07
int_02_01,0016,11,1515,1393,1590,1542,166.8113,189.5577,63.28
int_02_01,0016,12,1590,1542,1259,1658,350.7378,398.5644,-19.31
int_02_01,0016,13,1259,1658,1248,1777,119.5073,135.8033,-84.72
int_02_01,0016,14,1266,1816,1523,1899,270.0704,306.8972,17.90
int_02_01,0016,15,1523,1899,1604,2047,168.7157,191.7218,61.31
int_03_01,0001,0,1525,0,1769,72,254.4013,289.0914,16.44
int_03_01,0001,1,1769,72,1819,219,155.2707,176.4434,71.21
int_03_01,0001,2,1819,219,1396,294,429.5975,488.1774,-10.05
int_03_01,0001,3,1396,294,1402,480,186.0967,211.4729,88.15
int_03_01,0001,4,1402,480,1759,545,362.8691,412.3500,10.32
int_03_01,0001,5,1759,545,1836,697,170.3907,193.6252,63.13
int_03_01,0001,6,1836,697,1395,794,451.5418,513.1140,-12.40
int_03_01,0001,7,1395,794,1410,966,172.6528,196.1958,85.02
int_03_01,0001,8,1410,966,1792,1039,388.9126,441.9447,10.82
int_03_01,0001,9,1792,1039,1860,1179,155.6406,176.8638,64.09
int_03_01,0001,10,1860,1179,1537,1291,341.8669,388.4839,-19.12
int_03_01,0001,11,1537,1291,1374,1285,163.1104,185.3521,-357.89
int_03_01,0001,12,1374,1285,1346,1427,144.7342,164.4702,-78.85
int_03_01,0001,13,1346,1427,1835,1520,497.7650,565.6402,10.77
int_03_01,0001,14,1835,1520,1875,1620,107.7033,122.3897,68.20
int_03_01,0001,15,1875,1620,1321,1725,563.8626,640.7509,-10.73
int_03_01,0001,16,1321,1725,1269,1847,132.6198,150.7038,-66.91
int_03_01,0001,17,1269,1847,1673,1880,405.3455,460.6184,4.67
int_03_01,0001,18,1673,1880,1798,1953,144.7550,164.4938,30.28
int_03_01,0001,19,1798,1953,1824,2047,97.5295,110.8286,74.54
int_03_01,0002,0,1238,0,1250,85,85.8429,97.5484,81.96
int_03_01,0002,1,1250,85,1564,128,316.9306,360.1472,7.80
int_03_01,0002,2,1564,128,1693,272,193.3313,219.6940,48.14
int_03_01,0002,3,1693,272,1652,350,88.1192,100.1352,-62.27
int_03_01,0002,4,1652,350,1296,406,360.3776,409.5187,-8.94
int_03_01,0002,5,1296,406,1259,551,149.6462,170.0520,-75.69
int_03_01,0002,6,1273,584,1628,643,359.8694,408.9412,9.44
int_03_01,0002,7,1628,643,1711,789,167.9434,190.8442,60.38
int_03_01,0002,8,1711,789,1642,852,93.4345,106.1752,-42.40
int_03_01,0002,9,1642,852,1260,916,387.3242,440.1397,-9.51
int_03_01,0002,10,1260,916,1257,1046,130.0346,147.7661,-88.68
int_03_01,0002,11,1275,1082,1612,1149,343.5957,390.4484,11.24
int_03_01,0002,12,1612,1149,1689,1299,168.6090,191.6005,62.83
int_03_01,0002,13,1689,1299,1359,1396,343.9608,390.8632,-16.38
int_03_01,0002,14,1261,1398,1243,1538,141.1524,160.3999,-82.67
int_03_01,0002,15,1257,1575,1615,1637,363.3291,412.8726,9.83
int_03_01,0002,16,1615,1637,1697,1763,150.3330,170.8324,56.94
int_03_01,0002,17,1688,1801,1258,1891,439.3177,499.2230,-11.82
int_03_01,0002,18,1258,1891,1263,2047,156.0801,177.3632,88.16
int_03_01,0003,0,1654,0,1676,162,163.4870,185.7801,82.27
int_03_01,0003,1,1676,162,1262,225,418.7660,475.8690,-8.65
int_03_01,0003,2,1262,225,1246,371,146.8741,166.9018,-83.75
int_03_01,0003,3,1263,408,1622,484,366.9564,416.9946,11.95
int_03_01,0003,4,1622,484,1700,651,184.3177,209.4512,64.96
int_03_01,0003,5,1700,651,1463,749,256.4625,291.4337,-22.47
int_03_01,0003,6,1463,749,1257,750,206.0024,234.0929,-0.28
int_03_01,0003,7,1257,750,1228,882,135.1481,153.5769,-77.61
int_03_01,0003,8,1242,913,1570,962,331.6399,376.8623,8.50
int_03_01,0003,9,1570,962,1685,1105,183.5048,208.5275,51.19
int_03_01,0003,10,1685,1105,1588,1199,135.0741,153.4928,-44.10
int_03_01,0003,11,1588,1199,1293,1238,297.5668,338.1430,-7.53
int_03_01,0003,12,1293,1238,1238,1354,128.3783,145.8840,-64.63
int_03_01,0003,13,1265,1416,1613,1470,352.1647,400.1859,8.82
int_03_01,0003,14,1613,1470,1704,1619,174.5910,198.3982,58.59
int_03_01,0003,15,1704,1619,1640,1679,87.7268,99.6893,-43.15
int_03_01,0003,16,1640,1679,1258,1746,387.8311,440.7158,-9.95
int_03_01,0003,17,1258,1746,1246,1874,128.5613,146.0919,-84.64
int_03_01,0003,18,1265,1910,1591,1973,332.0316,377.3075,10.94
int_03_01,0003,19,1591,1973,1657,2047,99.1564,112.6774,48.27
int_03_01,0004,0,1267,21,1250,181,160.9006,182.8410,-83.94
int_03_01,0004,1,1266,220,1633,292,373.9960,424.9941,11.10
int_03_01,0004,2,1633,292,1696,437,158.0949,179.6527,66.52
int_03_01,0004,3,1718,422,1701,464,45.3100,51.4885,-67.96
int_03_01,0004,4,1680,475,1335,547,352.4330,400.4907,-11.79
int_03_01,0004,5,1236,540,1240,729,189.0423,214.8201,88.79
int_03_01,0004,6,1240,729,1609,793,374.5090,425.5771,9.84
int_03_01,0004,7,1609,793,1688,927,155.5538,176.7652,59.48
int_03_01,0004,8,1568,1013,1256,1047,313.8471,356.6433,-6.22
int_03_01,0004,9,1256,1047,1223,1161,118.6802,134.8635,-73.86
int_03_01,0004,10,1257,1232,1605,1302,354.9704,403.3742,11.37
int_03_01,0004,11,1605,1302,1690,1437,159.5306,181.2841,57.80
int_03_01,0004,12,1705,1433,1688,1491,60.4401,68.6817,-73.66
int_03_01,0004,13,1676,1486,1357,1572,330.3892,375.4410,-15.09
int_03_01,0004,14,1251,1567,1204,1678,120.5404,136.9773,-67.05
int_03_01,0004,15,1234,1737,1567,1790,337.1913,383.1708,9.04
int_03_01,0004,16,1567,1790,1657,1887,132.3216,150.3649,47.14
int_03_01,0004,17,1657,1887,1654,1984,97.0464,110.2796,-88.23
int_03_01,0004,18,1654,1984,1501,2047,165.4630,188.0255,-22.38
int_03_01,0005,0,1328,0,1649,84,331.8087,377.0541,14.66
int_03_01,0005,1,1649,84,1696,233,156.2370,177.5415,72.49
int_03_01,0005,2,1696,233,1340,342,372.3130,423.0816,-17.02
int_03_01,0005,3,1566,294,1246,350,324.8630,369.1614,-9.93
int_03_01,0005,4,1246,350,1271,505,157.0032,178.4121,80.84
int_03_01,0005,5,1271,505,1609,570,344.1933,391.1275,10.89
int_03_01,0005,6,1609,570,1698,719,173.5569,197.2231,59.15
int_03_01,0005,7,1681,749,1283,828,405.7647,461.0948,-11.23
int_03_01,0005,8,1283,828,1233,946,128.1562,145.6315,-67.04
int_03_01,0005,9,1258,1018,1626,1086,374.2299,425.2599,10.47
int_03_01,0005,10,1626,1086,1701,1225,157.9430,179.4801,61.65
int_03_01,0005,11,1686,1260,1252,1358,444.9270,505.5972,-12.72
int_03_01,0005,12,1252,1358,1231,1527,170.2997,193.5218,-82.92
int_03_01,0005,13,1231,1527,1602,1589,376.1449,427.4360,9.49
int_03_01,0005,14,1602,1589,1688,1735,169.4462,192.5518,59.50
int_03_01,0005,15,1676,1766,1264,1852,420.8800,478.2712,-11.79
int_03_01,0005,16,1264,1852,1244,2024,173.1589,196.7708,-83.37
int_03_01,0006,0,1672,0,1225,102,458.4899,521.0096,-12.85
int_03_01,0006,1,1225,102,1250,292,191.6377,217.7694,82.50
int_03_01,0006,2,1250,292,1619,355,374.3394,425.3843,9.69
int_03_01,0006,3,1619,355,1696,486,151.9539,172.6744,59.55
int_03_01,0006,4,1678,544,1239,621,445.7017,506.4776,-9.95
int_03_01,0006,5,1239,621,1245,803,182.0989,206.9299,88.11
int_03_01,0006,6,1245,803,1609,863,368.9119,419.2167,9.36
int_03_01,0006,7,1609,863,1697,1012,173.0462,196.6428,59.43
int_03_01,0006,8,1688,1041,1437,1142,270.5587,307.4521,-21.92
int_03_01,0006,9,1437,1142,1235,1161,202.8916,230.5579,-5.37
int_03_01,0006,10,1235,1161,1263,1315,156.5248,177.8685,79.70
int_03_01,0006,11,1263,1315,1595,1376,337.5574,383.5867,10.41
int_03_01,0006,12,1595,1376,1689,1527,177.8679,202.1220,58.10
int_03_01,0006,13,1675,1553,1364,1635,321.6287,365.4860,-14.77
int_03_01,0006,14,1271,1636,1233,1790,158.6190,180.2483,-76.14
int_03_01,0006,15,1247,1824,1618,1895,377.7327,429.2403,10.83
int_03_01,0006,16,1618,1895,1688,2047,167.3440,190.1630,65.27
int_03_01,0007,0,1200,0,1226,90,93.6803,106.4546,73.89
int_03_01,0007,1,1226,90,1582,157,362.2499,411.6463,10.66
int_03_01,0007,2,1582,157,1647,310,166.2348,188.9025,66.98
int_03_01,0007,3,1636,340,1220,400,420.3047,477.6174,-8.21
int_03_01,0007,4,1220,400,1206,547,147.6652,167.8008,-84.56
int_03_01,0007,5,1222,590,1603,654,386.3379,439.0190,9.54
int_03_01,0007,6,1603,654,1669,813,172.1540,195.6289,67.46
int_03_01,0007,7,1653,840,1230,914,429.4240,487.9803,-9.92
int_03_01,0007,8,1230,914,1223,1062,148.1654,168.3693,-87.29
int_03_01,0007,9,1241,1106,1618,1173,382.9073,435.1205,10.08
int_03_01,0007,10,1618,1173,1689,1314,157.8670,179.3938,63.27
int_03_01,0007,11,1677,1341,1346,1430,342.7565,389.4947,-15.05
int_03_01,0007,12,1242,1434,1224,1580,147.1054,167.1647,-82.97
int_03_01,0007,13,1237,1619,1612,1685,380.7637,432.6846,9.98
int_03_01,0007,14,1612,1685,1680,1855,183.0956,208.0625,68.20
int_03_01,0007,15,1680,1855,1319,1964,377.0968,428.5177,-16.80
int_03_01,0007,16,1319,1964,1232,2010,98.4124,111.8319,-27.87
int_03_01,0008,0,1363,0,1626,76,273.7608,311.0909,16.12
int_03_01,0008,1,1626,76,1649,212,137.9311,156.7394,80.40
int_03_01,0008,2,1649,212,1229,265,423.3308,481.0562,-7.19
int_03_01,0008,3,1229,265,1194,410,149.1643,169.5044,-76.43
int_03_01,0008,4,1206,448,1577,515,377.0013,428.4092,10.24
int_03_01,0008,5,1577,515,1651,635,140.9823,160.2066,58.34
int_03_01,0008,6,1651,635,1562,725,126.5741,143.8337,-45.32
int_03_01,0008,7,1562,725,1227,762,337.0371,382.9955,-6.30
int_03_01,0008,8,1227,762,1188,872,116.7090,132.6235,-70.48
int_03_01,0008,9,1215,952,1564,1011,353.9520,402.2169,9.60
int_03_01,0008,10,1564,1011,1644,1143,154.3503,175.3975,58.78
int_03_01,0008,11,1638,1184,1215,1265,430.6855,489.4138,-10.84
int_03_01,0008,12,1215,1265,1182,1376,115.8016,131.5923,-73.44
int_03_01,0008,13,1214,1455,1594,1518,385.1870,437.7111,9.41
int_03_01,0008,14,1594,1518,1665,1651,150.7647,171.3230,61.91
int_03_01,0008,15,1637,1708,1223,1777,419.7106,476.9424,-9.46
int_03_01,0008,16,1223,1777,1230,1967,190.1289,216.0549,87.89
int_03_01,0008,17,1230,1967,1615,2047,393.2239,446.8439,11.74
int_03_01,0009,0,1522,0,1651,66,144.9034,164.6624,27.10
int_03_01,0009,1,1651,66,1680,203,140.0357,159.1310,78.05
int_03_01,0009,2,1680,203,1220,259,463.3962,526.5849,-6.94
int_03_01,0009,3,1220,259,1180,372,119.8708,136.2163,-70.51
int_03_01,0009,4,1210,440,1616,519,413.6146,470.0150,11.01
int_03_01,0009,5,1616,519,1660,666,153.4438,174.3674,73.34
int_03_01,0009,6,1660,666,1242,706,419.9095,477.1684,-5.47
int_03_01,0009,7,1242,706,1124,867,199.6121,226.8312,-53.76
int_03_01,0009,8,1124,867,1635,987,524.9009,596.4764,13.22
int_03_01,0009,9,1635,987,1635,1122,135.0000,153.4086,90.00
int_03_01,0009,10,1635,1122,1233,1174,405.3492,460.6227,-7.37
int_03_01,0009,11,1233,1174,1175,1290,129.6919,147.3767,-63.43
int_03_01,0009,12,1200,1351,1599,1443,409.4692,465.3044,12.98
int_03_01,0009,13,1599,1443,1637,1585,146.9966,167.0411,75.02
int_03_01,0009,14,1639,1516,1554,1629,141.4001,160.6815,-53.05
int_03_01,0009,15,1554,1629,1229,1671,327.7026,372.3881,-7.36
int_03_01,0009,16,1229,1671,1191,1817,150.8642,171.4360,-75.41
int_03_01,0009,17,1206,1854,1555,1912,353.7867,402.0290,9.44
int_03_01,0009,18,1555,1912,1637,2047,157.9525,179.4909,58.73
int_03_01,0010,0,1661,66,1759,164,138.5929,157.4915,45.00
int_03_01,0010,1,1764,194,1684,156,88.5664,100.6433,-334.59
int_03_01,0010,2,1684,156,1224,248,469.1098,533.0776,-11.31
int_03_01,0010,3,1224,248,1229,432,184.0679,209.1674,88.44
int_03_01,0010,4,1229,432,1590,491,365.7896,415.6686,9.28
int_03_01,0010,5,1590,491,1727,679,232.6220,264.3423,53.92
int_03_01,0010,6,1729,681,1214,760,521.0240,592.0708,-8.72
int_03_01,0010,7,1214,760,1209,943,183.0683,208.0315,-88.43
int_03_01,0010,8,1209,943,1589,1002,384.5530,436.9906,8.83
int_03_01,0010,9,1589,1002,1681,1161,183.6981,208.7472,59.95
int_03_01,0010,10,1660,1189,1216,1246,447.6438,508.6845,-7.32
int_03_01,0010,11,1216,1246,1196,1422,177.1327,201.2865,-83.52
int_03_01,0010,12,1196,1422,1589,1497,400.0925,454.6491,10.80
int_03_01,0010,13,1589,1497,1660,1617,139.4310,158.4438,59.39
int_03_01,0010,14,1652,1640,1232,1694,423.4572,481.1998,-7.33
int_03_01,0010,15,1232,1694,1114,1855,199.6121,226.8312,-53.76
int_03_01,0010,16,1114,1855,1570,1935,462.9644,526.0942,9.95
int_03_01,0010,17,1570,1935,1646,2047,135.3514,153.8079,55.84
int_03_01,0011,0,1198,0,1241,176,181.1767,205.8820,76.27
int_03_01,0011,1,1241,176,1612,239,376.3110,427.6248,9.64
int_03_01,0011,2,1612,239,1758,410,224.8488,255.5092,49.51
int_03_01,0011,3,1728,433,1194,536,543.8428,618.0012,-10.92
int_03_01,0011,4,1194,536,1239,690,160.4400,182.3176,73.71
int_03_01,0011,5,1239,690,1597,751,363.1597,412.6802,9.67
int_03_01,0011,6,1597,751,1725,936,224.9644,255.6406,55.32
int_03_01,0011,7,1724,943,1327,1022,404.7839,459.9802,-11.25
int_03_01,0011,8,1229,1023,1205,1165,144.0139,163.6516,-80.41
int_03_01,0011,9,1221,1208,1583,1268,366.9387,416.9744,9.41
int_03_01,0011,10,1619,1300,1711,1473,195.9413,222.6599,62.00
int_03_01,0011,11,1711,1473,1213,1536,501.9691,570.4176,-7.21
int_03_01,0011,12,1213,1536,1186,1685,151.4265,172.0751,-79.73
int_03_01,0011,13,1202,1721,1586,1781,388.6592,441.6568,8.88
int_03_01,0011,14,1586,1781,1669,1921,162.7544,184.9476,59.34
int_03_01,0011,15,1661,1960,1191,2047,477.9843,543.1622,-10.49
int_03_01,0012,0,1240,0,1247,121,121.2023,137.7295,86.69
int_03_01,0012,1,1247,121,1618,174,374.7666,425.8698,8.13
int_03_01,0012,2,1618,174,1772,352,235.3720,267.4674,49.13
int_03_01,0012,3,1776,387,1168,480,615.0715,698.9427,-8.70
int_03_01,0012,4,1168,480,1239,635,170.4875,193.7352,65.39
int_03_01,0012,5,1239,635,1602,693,367.6044,417.7309,9.08
int_03_01,0012,6,1602,693,1771,883,254.2853,288.9596,48.35
int_03_01,0012,7,1771,883,1195,978,583.7816,663.3861,-9.37
int_03_01,0012,8,1195,978,1233,1154,180.0555,204.6079,77.82
int_03_01,0012,9,1233,1154,1601,1217,373.3537,424.2642,9.71
int_03_01,0012,10,1601,1217,1763,1405,248.1693,282.0097,49.25
int_03_01,0012,11,1763,1405,1193,1509,579.4100,658.4184,-10.34
int_03_01,0012,12,1193,1509,1229,1669,164.0000,186.3630,77.32
int_03_01,0012,13,1229,1669,1597,1738,374.4129,425.4678,10.62
int_03_01,0012,14,1597,1738,1660,1920,192.5954,218.8577,70.91
int_03_01,0012,15,1702,1901,1755,1925,58.1808,66.1143,24.36
int_03_01,0012,16,1702,1932,1208,2023,502.3117,570.8069,-10.44
int_03_01,0013,0,1655,40,1714,114,94.6414,107.5467,51.43
int_03_01,0013,1,1720,153,1671,134,52.5547,59.7211,-338.81
int_03_01,0013,2,1639,136,1216,221,431.4557,490.2890,-11.36
int_03_01,0013,3,1216,221,1232,388,167.7647,190.6411,84.53
int_03_01,0013,4,1232,388,1517,460,293.9541,334.0377,14.18
int_03_01,0013,5,1517,460,1584,579,136.5650,155.1870,60.62
int_03_01,0013,6,1618,594,1663,616,50.0899,56.9202,26.05
int_03_01,0013,7,1608,635,1312,675,298.6905,339.4199,-7.70
