106.93,124.12,.500
107.50,124.12,.500
124.12,107.50,.500
124.12,108.08,.500
108.08,124.12,.500
108.65,124.12,.500
124.12,108.65,.500
124.12,109.22,.500
109.22,124.12,.500
109.79,124.12,.500
124.12,109.79,.500
124.12,110.37,.500
110.37,124.12,.500
110.94,124.12,.500
124.12,110.94,.500
124.12,111.51,.500
111.51,124.12,.500
112.09,124.12,.500
124.12,112.09,.500
124.12,112.66,.500
112.66,124.12,.500
113.23,124.12,.500
124.12,113.23,.500
124.12,113.80,.500
113.80,124.12,.500
114.38,124.12,.500
124.12,114.38,.500
124.12,114.95,.500
114.95,124.12,.500
115.52,124.12,.500
124.12,115.52,.500
124.12,116.09,.500
116.09,124.12,.500
116.67,124.12,.500
124.12,116.67,.500
124.12,117.24,.500
117.24,124.12,.500
117.81,124.12,.500
124.12,117.81,.500
124.12,118.39,.500
118.39,124.12,.500
118.96,124.12,.500
124.12,118.96,.500
124.12,119.53,.500
119.53,124.12,.500
120.10,124.12,.500
124.12,120.10,.500
124.12,120.68,.500
120.68,124.12,.500
121.25,124.12,.500
124.12,121.25,.500
124.12,121.82,.500
121.82,124.12,.500
122.40,124.12,.500
124.12,122.40,.500
124.12,122.97,.500
122.97,124.12,.500
123.54,124.12,.500
124.12,123.54,.500
124.11,124.12,.500
124.11,124.12,.700
105.60,105.60,.700
105.60,105.60,.700
115.60,105.60,.700
124.40,105.60,.700
124.40,106.80,.700
124.40,116.80,.700
124.40,124.40,.700
122.00,124.40,.700
112.00,124.40,.700
105.60,124.40,.700
105.60,105.60,.700
105.20,105.20,.700
124.80,105.20,.700
124.80,124.80,.700
105.20,124.80,.700
105.20,105.20,.700
123.73,105.88,.700
123.73,105.88,.700
124.12,106.27,.700
124.12,106.84,.700
123.16,105.88,.700
122.59,105.88,.700
124.12,107.41,.700
124.12,107.99,.700
122.01,105.88,.700
121.44,105.88,.700
124.12,108.56,.700
124.12,109.13,.700
120.87,105.88,.700
120.29,105.88,.700
124.12,109.70,.700
124.12,110.28,.700
119.72,105.88,.700
119.15,105.88,.700
124.12,110.85,.700
124.12,111.42,.700
118.58,105.88,.700
118.00,105.88,.700
124.12,112.00,.700
124.12,112.57,.700
117.43,105.88,.700
116.86,105.88,.700
124.12,113.14,.700
124.12,113.71,.700
116.29,105.88,.700
115.71,105.88,.700
124.12,114.29,.700
124.12,114.86,.700
115.14,105.88,.700
114.57,105.88,.700
124.12,115.43,.700
124.12,116.00,.700
113.99,105.88,.700
113.42,105.88,.700
124.12,116.58,.700
124.12,117.15,.700
112.85,105.88,.700
112.28,105.88,.700
124.12,117.72,.700
124.12,118.30,.700
111.70,105.88,.700
111.13,105.88,.700
124.12,118.87,.700
124.12,119.44,.700
110.56,105.88,.700
109.98,105.88,.700
124.12,120.01,.700
124.12,120.59,.700
109.41,105.88,.700
108.84,105.88,.700
124.12,121.16,.700
124.12,121.73,.700
108.27,105.88,.700
107.69,105.88,.700
124.12,122.30,.700
124.12,122.88,.700
107.12,105.88,.700
106.55,105.88,.700
124.12,123.45,.700
124.12,124.02,.700
105.98,105.88,.700
105.88,105.88,.700
105.88,106.36,.700
123.64,124.12,.700
123.07,124.12,.700
105.88,106.93,.700
105.88,107.50,.700
122.50,124.12,.700
121.92,124.12,.700
105.88,108.07,.700
105.88,108.65,.700
121.35,124.12,.700
120.78,124.12,.700
105.88,109.22,.700
105.88,109.79,.700
120.21,124.12,.700
119.63,124.12,.700
105.88,110.37,.700
105.88,110.94,.700
119.06,124.12,.700
118.49,124.12,.700
105.88,111.51,.700
105.88,112.08,.700
117.92,124.12,.700
117.34,124.12,.700
105.88,112.66,.700
105.88,113.23,.700
116.77,124.12,.700
116.20,124.12,.700
105.88,113.80,.700
105.88,114.37,.700
115.62,124.12,.700
115.05,124.12,.700
105.88,114.95,.700
105.88,115.52,.700
114.48,124.12,.700
113.91,124.12,.700
105.88,116.09,.700
105.88,116.67,.700
113.33,124.12,.700
112.76,124.12,.700
105.88,117.24,.700
105.88,117.81,.700
112.19,124.12,.700
111.61,124.12,.700
105.88,118.38,.700
105.88,118.96,.700
111.04,124.12,.700
110.47,124.12,.700
105.88,119.53,.700
105.88,120.10,.700
109.90,124.12,.700
109.32,124.12,.700
105.88,120.67,.700
105.88,121.25,.700
108.75,124.12,.700
108.18,124.12,.700
105.88,121.82,.700
105.88,122.39,.700
107.61,124.12,.700
107.03,124.12,.700
105.88,122.97,.700
105.88,123.54,.700
106.46,124.12,.700
105.88,124.11,.700
105.60,105.60,.700
105.60,105.60,.900
105.60,105.60,.900
115.60,105.60,.900
124.40,105.60,.900
124.40,106.80,.900
124.40,116.80,.900
124.40,124.40,.900
122.00,124.40,.900
112.00,124.40,.900
105.60,124.40,.900
105.60,105.60,.900
105.20,105.20,.900
124.80,105.20,.900
124.80,124.80,.900
105.20,124.80,.900
105.20,105.20,.900
105.20,105.20,1.100
105.60,105.60,1.100
124.40,105.60,1.100
124.40,124.40,1.100
105.60,124.40,1.100
105.60,105.60,1.100
105.20,105.20,1.100
124.80,105.20,1.100
124.80,124.80,1.100
105.20,124.80,1.100
105.20,105.20,1.100
108.13,105.88,1.100
108.13,105.88,1.100
105.88,107.18,1.100
105.88,111.79,1.100
108.19,113.12,1.100
108.19,116.88,1.100
105.88,118.21,1.100
105.88,122.82,1.100
108.13,124.12,1.100
108.54,124.12,1.100
111.53,122.40,1.100
111.53,118.64,1.100
108.47,116.88,1.100
108.47,113.12,1.100
111.53,111.36,1.100
111.53,107.60,1.100
108.54,105.88,1.100
114.80,105.88,1.100
111.81,107.60,1.100
111.81,111.36,1.100
114.86,113.12,1.100
114.86,116.88,1.100
111.81,118.64,1.100
111.81,122.40,1.100
114.79,124.12,1.100
115.21,124.12,1.100
118.19,122.40,1.100
118.19,118.64,1.100
115.14,116.88,1.100
115.14,113.12,1.100
118.19,111.36,1.100
118.19,107.60,1.100
115.21,105.88,1.100
121.46,105.88,1.100
118.47,107.60,1.100
118.47,111.36,1.100
121.53,113.12,1.100
121.53,116.88,1.100
118.47,118.64,1.100
118.47,122.40,1.100
121.46,124.12,1.100
121.87,124.12,1.100
124.12,122.82,1.100
124.12,118.21,1.100
121.81,116.88,1.100
121.81,113.12,1.100
124.12,111.79,1.100
124.12,107.18,1.100
121.87,105.88,1.100
105.60,105.60,1.100
105.60,105.60,1.300
105.60,105.60,1.300
115.60,105.60,1.300
124.40,105.60,1.300
124.40,106.80,1.300
124.40,116.80,1.300
124.40,124.40,1.300
122.00,124.40,1.300
112.00,124.40,1.300
105.60,124.40,1.300
105.60,105.60,1.300
105.20,105.20,1.300
124.80,105.20,1.300
124.80,124.80,1.300
105.20,124.80,1.300
105.20,105.20,1.300
105.20,105.20,1.500
105.60,105.60,1.500
124.40,105.60,1.500
124.40,124.40,1.500
105.60,124.40,1.500
105.60,105.60,1.500
105.20,105.20,1.500
124.80,105.20,1.500
124.80,124.80,1.500
105.20,124.80,1.500
105.20,105.20,1.500
108.13,105.88,1.500
108.13,105.88,1.500
105.88,107.18,1.500
105.88,111.79,1.500
108.19,113.12,1.500
108.19,116.88,1.500
105.88,118.21,1.500
105.88,122.82,1.500
108.13,124.12,1.500
108.54,124.12,1.500
111.53,122.40,1.500
111.53,118.64,1.500
108.47,116.88,1.500
108.47,113.12,1.500
111.53,111.36,1.500
111.53,107.60,1.500
108.54,105.88,1.500
114.80,105.88,1.500
111.81,107.60,1.500
111.81,111.36,1.500
114.86,113.12,1.500
114.86,116.88,1.500
111.81,118.64,1.500
111.81,122.40,1.500
114.79,124.12,1.500
115.21,124.12,1.500
118.19,122.40,1.500
118.19,118.64,1.500
115.14,116.88,1.500
115.14,113.12,1.500
118.19,111.36,1.500
118.19,107.60,1.500
115.21,105.88,1.500
121.46,105.88,1.500
118.47,107.60,1.500
118.47,111.36,1.500
121.53,113.12,1.500
121.53,116.88,1.500
118.47,118.64,1.500
118.47,122.40,1.500
121.46,124.12,1.500
121.87,124.12,1.500
124.12,122.82,1.500
124.12,118.21,1.500
121.81,116.88,1.500
121.81,113.12,1.500
124.12,111.79,1.500
124.12,107.18,1.500
121.87,105.88,1.500
105.60,105.60,1.500
105.60,105.60,1.700
105.60,105.60,1.700
115.60,105.60,1.700
124.40,105.60,1.700
124.40,106.80,1.700
124.40,116.80,1.700
124.40,124.40,1.700
122.00,124.40,1.700
112.00,124.40,1.700
105.60,124.40,1.700
105.60,105.60,1.700
105.20,105.20,1.700
124.80,105.20,1.700
124.80,124.80,1.700
105.20,124.80,1.700
105.20,105.20,1.700
107.44,106.28,1.700
107.44,106.28,1.700
106.28,106.95,1.700
106.28,112.02,1.700
108.19,113.12,1.700
108.19,116.88,1.700
106.28,117.98,1.700
106.28,123.05,1.700
107.44,123.72,1.700
109.23,123.72,1.700
111.53,122.40,1.700
111.53,118.64,1.700
108.47,116.88,1.700
108.47,113.12,1.700
111.53,111.36,1.700
111.53,107.60,1.700
109.23,106.28,1.700
114.10,106.28,1.700
111.81,107.60,1.700
111.81,111.36,1.700
114.86,113.12,1.700
114.86,116.88,1.700
111.81,118.64,1.700
111.81,122.40,1.700
114.10,123.72,1.700
115.90,123.72,1.700
118.19,122.40,1.700
118.19,118.64,1.700
115.14,116.88,1.700
115.14,113.12,1.700
118.19,111.36,1.700
118.19,107.60,1.700
115.90,106.28,1.700
120.77,106.28,1.700
118.47,107.60,1.700
118.47,111.36,1.700
121.53,113.12,1.700
121.53,116.88,1.700
118.47,118.64,1.700
118.47,122.40,1.700
120.77,123.72,1.700
122.57,123.72,1.700
123.72,123.05,1.700
123.72,117.98,1.700
121.81,116.88,1.700
121.81,113.12,1.700
123.72,112.02,1.700
123.72,106.95,1.700
122.57,106.28,1.700
124.12,124.12,1.700
124.12,124.12,1.700
124.12,105.88,1.700
105.88,105.88,1.700
105.88,124.12,1.700
124.12,124.12,1.700
105.60,105.60,1.700
105.60,105.60,1.900
105.60,105.60,1.900
115.60,105.60,1.900
124.40,105.60,1.900
124.40,106.80,1.900
124.40,116.80,1.900
124.40,124.40,1.900
122.00,124.40,1.900
112.00,124.40,1.900
105.60,124.40,1.900
105.60,105.60,1.900
105.20,105.20,1.900
124.80,105.20,1.900
124.80,124.80,1.900
105.20,124.80,1.900
105.20,105.20,1.900
105.88,106.27,1.900
106.27,105.88,1.900
106.84,105.88,1.900
105.88,106.84,1.900
105.88,107.41,1.900
107.41,105.88,1.900
107.99,105.88,1.900
105.88,107.99,1.900
105.88,108.56,1.900
108.56,105.88,1.900
109.13,105.88,1.900
105.88,109.13,1.900
105.88,109.71,1.900
109.71,105.88,1.900
110.28,105.88,1.900
105.88,110.28,1.900
105.88,110.85,1.900
110.85,105.88,1.900
111.42,105.88,1.900
105.88,111.42,1.900
105.88,112.00,1.900
112.00,105.88,1.900
112.57,105.88,1.900
105.88,112.57,1.900
105.88,113.14,1.900
113.14,105.88,1.900
113.71,105.88,1.900
105.88,113.71,1.900
105.88,114.29,1.900
114.29,105.88,1.900
114.86,105.88,1.900
105.88,114.86,1.900
105.88,115.43,1.900
115.43,105.88,1.900
116.01,105.88,1.900
105.88,116.01,1.900
105.88,116.58,1.900
116.58,105.88,1.900
117.15,105.88,1.900
105.88,117.15,1.900
105.88,117.72,1.900
117.72,105.88,1.900
118.30,105.88,1.900
105.88,118.30,1.900
105.88,118.87,1.900
118.87,105.88,1.900
119.44,105.88,1.900
105.88,119.44,1.900
105.88,120.02,1.900
120.02,105.88,1.900
120.59,105.88,1.900
105.88,120.59,1.900
105.88,121.16,1.900
121.16,105.88,1.900
121.73,105.88,1.900
105.88,121.73,1.900
105.88,122.31,1.900
122.31,105.88,1.900
122.88,105.88,1.900
105.88,122.88,1.900
105.88,123.45,1.900
123.45,105.88,1.900
124.02,105.88,1.900
105.88,124.02,1.900
105.88,124.12,1.900
106.36,124.12,1.900
124.12,106.36,1.900
124.12,106.93,1.900
106.93,124.12,1.900
107.50,124.12,1.900
124.12,107.50,1.900
124.12,108.08,1.900
108.08,124.12,1.900
108.65,124.12,1.900
124.12,108.65,1.900
124.12,109.22,1.900
109.22,124.12,1.900
109.79,124.12,1.900
124.12,109.79,1.900
124.12,110.37,1.900
110.37,124.12,1.900
110.94,124.12,1.900
124.12,110.94,1.900
124.12,111.51,1.900
111.51,124.12,1.900
112.09,124.12,1.900
124.12,112.09,1.900
124.12,112.66,1.900
112.66,124.12,1.900
113.23,124.12,1.900
124.12,113.23,1.900
124.12,113.80,1.900
113.80,124.12,1.900
114.38,124.12,1.900
124.12,114.38,1.900
124.12,114.95,1.900
114.95,124.12,1.900
115.52,124.12,1.900
124.12,115.52,1.900
124.12,116.09,1.900
116.09,124.12,1.900
116.67,124.12,1.900
124.12,116.67,1.900
124.12,117.24,1.900
117.24,124.12,1.900
117.81,124.12,1.900
124.12,117.81,1.900
124.12,118.39,1.900
118.39,124.12,1.900
118.96,124.12,1.900
124.12,118.96,1.900
124.12,119.53,1.900
119.53,124.12,1.900
120.10,124.12,1.900
124.12,120.10,1.900
124.12,120.68,1.900
120.68,124.12,1.900
121.25,124.12,1.900
124.12,121.25,1.900
124.12,121.82,1.900
121.82,124.12,1.900
122.40,124.12,1.900
124.12,122.40,1.900
124.12,122.97,1.900
122.97,124.12,1.900
123.54,124.12,1.900
124.12,123.54,1.900
124.11,124.12,1.900
105.60,105.60,1.900
105.60,105.60,2.100
105.60,105.60,2.100
115.60,105.60,2.100
124.40,105.60,2.100
124.40,106.80,2.100
124.40,116.80,2.100
124.40,124.40,2.100
122.00,124.40,2.100
112.00,124.40,2.100
105.60,124.40,2.100
105.60,105.60,2.100
105.20,105.20,2.100
124.80,105.20,2.100
124.80,124.80,2.100
105.20,124.80,2.100
105.20,105.20,2.100
122.50,107.10,2.100
122.50,107.10,2.100
122.90,107.50,2.100
122.90,108.07,2.100
121.93,107.10,2.100
121.36,107.10,2.100
122.90,108.64,2.100
122.90,109.20,2.100
120.80,107.10,2.100
120.23,107.10,2.100
122.90,109.77,2.100
122.90,110.34,2.100
119.66,107.10,2.100
119.10,107.10,2.100
122.90,110.90,2.100
122.90,111.47,2.100
118.53,107.10,2.100
117.96,107.10,2.100
122.90,112.04,2.100
122.90,112.61,2.100
117.39,107.10,2.100
116.83,107.10,2.100
122.90,113.17,2.100
122.90,113.74,2.100
116.26,107.10,2.100
115.69,107.10,2.100
122.90,114.31,2.100
122.90,114.87,2.100
115.13,107.10,2.100
114.56,107.10,2.100
122.90,115.44,2.100
122.90,116.01,2.100
113.99,107.10,2.100
113.42,107.10,2.100
122.90,116.58,2.100
122.90,117.14,2.100
112.86,107.10,2.100
112.29,107.10,2.100
122.90,117.71,2.100
122.90,118.28,2.100
111.72,107.10,2.100
111.16,107.10,2.100
122.90,118.84,2.100
122.90,119.41,2.100
110.59,107.10,2.100
110.02,107.10,2.100
122.90,119.98,2.100
122.90,120.54,2.100
109.45,107.10,2.100
108.89,107.10,2.100
122.90,121.11,2.100
122.90,121.68,2.100
108.32,107.10,2.100
107.75,107.10,2.100
122.90,122.25,2.100
122.90,122.81,2.100
107.19,107.10,2.100
107.10,107.10,2.100
107.10,107.58,2.100
122.42,122.90,2.100
121.85,122.90,2.100
107.10,108.15,2.100
107.10,108.71,2.100
121.28,122.90,2.100
120.72,122.90,2.100
107.10,109.28,2.100
107.10,109.85,2.100
120.15,122.90,2.100
119.58,122.90,2.100
107.10,110.42,2.100
107.10,110.98,2.100
119.02,122.90,2.100
118.45,122.90,2.100
107.10,111.55,2.100
107.10,112.12,2.100
117.88,122.90,2.100
117.31,122.90,2.100
107.10,112.68,2.100
107.10,113.25,2.100
116.75,122.90,2.100
116.18,122.90,2.100
107.10,113.82,2.100
107.10,114.39,2.100
115.61,122.90,2.100
115.05,122.90,2.100
107.10,114.95,2.100
107.10,115.52,2.100
114.48,122.90,2.100
113.91,122.90,2.100
107.10,116.09,2.100
107.10,116.65,2.100
113.34,122.90,2.100
112.78,122.90,2.100
107.10,117.22,2.100
107.10,117.79,2.100
112.21,122.90,2.100
111.64,122.90,2.100
107.10,118.36,2.100
107.10,118.92,2.100
111.08,122.90,2.100
110.51,122.90,2.100
107.10,119.49,2.100
107.10,120.06,2.100
109.94,122.90,2.100
109.38,122.90,2.100
107.10,120.62,2.100
107.10,121.19,2.100
108.81,122.90,2.100
108.24,122.90,2.100
107.10,121.76,2.100
107.10,122.33,2.100
107.67,122.90,2.100
107.10,122.89,2.100
105.60,105.60,2.100
105.60,105.60,2.300
105.60,105.60,2.300
115.60,105.60,2.300
124.40,105.60,2.300
124.40,106.80,2.300
124.40,116.80,2.300
124.40,124.40,2.300
122.00,124.40,2.300
112.00,124.40,2.300
105.60,124.40,2.300
105.60,105.60,2.300
105.20,105.20,2.300
124.80,105.20,2.300
124.80,124.80,2.300
105.20,124.80,2.300
105.20,105.20,2.300
105.88,107.18,2.300
105.88,107.18,2.300
106.70,106.70,2.300
106.70,112.26,2.300
105.88,111.79,2.300
105.88,118.21,2.300
106.70,117.74,2.300
106.70,123.30,2.300
106.70,123.30,2.300
105.88,122.82,2.300
105.88,124.12,2.300
108.13,124.12,2.300
106.71,123.30,2.300
109.96,123.30,2.300
108.54,124.12,2.300
114.79,124.12,2.300
113.37,123.30,2.300
116.63,123.30,2.300
115.21,124.12,2.300
121.46,124.12,2.300
120.04,123.30,2.300
123.29,123.30,2.300
121.87,124.12,2.300
124.12,124.12,2.300
124.12,122.82,2.300
123.30,123.30,2.300
123.30,117.74,2.300
124.12,118.21,2.300
124.12,111.79,2.300
123.30,112.26,2.300
123.30,106.70,2.300
124.12,107.18,2.300
124.12,105.88,2.300
121.87,105.88,2.300
123.29,106.70,2.300
120.04,106.70,2.300
121.46,105.88,2.300
115.21,105.88,2.300
116.63,106.70,2.300
113.37,106.70,2.300
114.80,105.88,2.300
108.54,105.88,2.300
109.96,106.70,2.300
106.71,106.70,2.300
108.13,105.88,2.300
107.10,107.50,2.300
107.50,107.10,2.300
108.07,107.10,2.300
107.10,108.07,2.300
107.10,108.64,2.300
108.64,107.10,2.300
109.20,107.10,2.300
107.10,109.20,2.300
107.10,109.77,2.300
109.77,107.10,2.300
110.34,107.10,2.300
107.10,110.34,2.300
107.10,110.90,2.300
110.90,107.10,2.300
111.47,107.10,2.300
107.10,111.47,2.300
107.10,112.04,2.300
112.04,107.10,2.300
112.61,107.10,2.300
107.10,112.61,2.300
107.10,113.17,2.300
113.17,107.10,2.300
113.74,107.10,2.300
107.10,113.74,2.300
107.10,114.31,2.300
114.31,107.10,2.300
114.87,107.10,2.300
107.10,114.87,2.300
107.10,115.44,2.300
115.44,107.10,2.300
116.01,107.10,2.300
107.10,116.01,2.300
107.10,116.58,2.300
116.58,107.10,2.300
117.14,107.10,2.300
107.10,117.14,2.300
107.10,117.71,2.300
117.71,107.10,2.300
118.28,107.10,2.300
107.10,118.28,2.300
107.10,118.84,2.300
118.84,107.10,2.300
119.41,107.10,2.300
107.10,119.41,2.300
107.10,119.98,2.300
119.98,107.10,2.300
120.54,107.10,2.300
107.10,120.54,2.300
107.10,121.11,2.300
121.11,107.10,2.300
121.68,107.10,2.300
107.10,121.68,2.300
107.10,122.25,2.300
122.25,107.10,2.300
122.81,107.10,2.300
107.10,122.81,2.300
107.10,122.90,2.300
107.58,122.90,2.300
122.90,107.58,2.300
122.90,108.15,2.300
108.15,122.90,2.300
108.71,122.90,2.300
122.90,108.71,2.300
122.90,109.28,2.300
109.28,122.90,2.300
109.85,122.90,2.300
122.90,109.85,2.300
122.90,110.42,2.300
110.42,122.90,2.300
110.98,122.90,2.300
122.90,110.98,2.300
122.90,111.55,2.300
111.55,122.90,2.300
112.12,122.90,2.300
122.90,112.12,2.300
122.90,112.68,2.300
112.68,122.90,2.300
113.25,122.90,2.300
122.90,113.25,2.300
122.90,113.82,2.300
113.82,122.90,2.300
114.39,122.90,2.300
122.90,114.39,2.300
122.90,114.95,2.300
114.95,122.90,2.300
115.52,122.90,2.300
122.90,115.52,2.300
122.90,116.09,2.300
116.09,122.90,2.300
116.65,122.90,2.300
122.90,116.65,2.300
122.90,117.22,2.300
117.22,122.90,2.300
117.79,122.90,2.300
122.90,117.79,2.300
122.90,118.36,2.300
118.36,122.90,2.300
118.92,122.90,2.300
122.90,118.92,2.300
122.90,119.49,2.300
119.49,122.90,2.300
120.06,122.90,2.300
122.90,120.06,2.300
122.90,120.62,2.300
120.62,122.90,2.300
121.19,122.90,2.300
122.90,121.19,2.300
122.90,121.76,2.300
121.76,122.90,2.300
122.33,122.90,2.300
122.90,122.33,2.300
122.89,122.90,2.300
105.60,105.60,2.300
105.60,105.60,2.500
105.60,105.60,2.500
115.60,105.60,2.500
124.40,105.60,2.500
124.40,106.80,2.500
124.40,116.80,2.500
124.40,124.40,2.500
122.00,124.40,2.500
112.00,124.40,2.500
105.60,124.40,2.500
105.60,105.60,2.500
105.20,105.20,2.500
124.80,105.20,2.500
124.80,124.80,2.500
105.20,124.80,2.500
105.20,105.20,2.500
122.50,107.10,2.500
122.50,107.10,2.500
122.90,107.50,2.500
122.90,108.07,2.500
121.93,107.10,2.500
121.36,107.10,2.500
122.90,108.64,2.500
122.90,109.20,2.500
120.80,107.10,2.500
120.23,107.10,2.500
122.90,109.77,2.500
122.90,110.34,2.500
119.66,107.10,2.500
119.10,107.10,2.500
122.90,110.90,2.500
122.90,111.47,2.500
118.53,107.10,2.500
117.96,107.10,2.500
122.90,112.04,2.500
122.90,112.61,2.500
117.39,107.10,2.500
116.83,107.10,2.500
122.90,113.17,2.500
122.90,113.74,2.500
116.26,107.10,2.500
115.69,107.10,2.500
122.90,114.31,2.500
122.90,114.87,2.500
115.13,107.10,2.500
114.56,107.10,2.500
122.90,115.44,2.500
122.90,116.01,2.500
113.99,107.10,2.500
113.42,107.10,2.500
122.90,116.58,2.500
122.90,117.14,2.500
112.86,107.10,2.500
112.29,107.10,2.500
122.90,117.71,2.500
122.90,118.28,2.500
111.72,107.10,2.500
111.16,107.10,2.500
122.90,118.84,2.500
122.90,119.41,2.500
110.59,107.10,2.500
110.02,107.10,2.500
122.90,119.98,2.500
122.90,120.54,2.500
109.45,107.10,2.500
108.89,107.10,2.500
122.90,121.11,2.500
122.90,121.68,2.500
108.32,107.10,2.500
107.75,107.10,2.500
122.90,122.25,2.500
122.90,122.81,2.500
107.19,107.10,2.500
107.10,107.10,2.500
107.10,107.58,2.500
122.42,122.90,2.500
121.85,122.90,2.500
107.10,108.15,2.500
107.10,108.71,2.500
121.28,122.90,2.500
120.72,122.90,2.500
107.10,109.28,2.500
107.10,109.85,2.500
120.15,122.90,2.500
